948|I stopped at the park for a quick break.|잠깐 쉬려고 공원에 들렀어.|Travel|Intermediate|Use when you made a quick stop to rest.
949|It takes about ten minutes to get there from here.|여기서 거기까지 가는 데 10분쯤 걸려.|Travel|Beginner|Use when you want to estimate a short travel time.
950|It takes about half an hour to get there from here.|여기서 거기까지 가는 데 30분쯤 걸려.|Travel|Beginner|Use when you want to estimate a half-hour trip.
951|It takes about an hour to get there from here.|여기서 거기까지 가는 데 한 시간쯤 걸려.|Travel|Beginner|Use when you want to estimate a one-hour trip.
952|It takes about two hours to get there from here.|여기서 거기까지 가는 데 두 시간쯤 걸려.|Travel|Beginner|Use when you want to estimate a longer trip.
953|It takes about a short drive to get there from here.|여기서 거기까지 차로 잠깐 가면 돼.|Travel|Beginner|Use when the destination is a short drive away.
954|It takes about a quick walk to get there from here.|여기서 거기까지는 금방 걸어가면 돼.|Travel|Beginner|Use when the destination is within walking distance.
955|I am trying to travel lighter this time.|이번에는 짐을 더 가볍게 꾸리려고 해.|Travel|Advanced|Use when you want to pack fewer things.
956|I am trying to pack lighter this time.|이번에는 더 가볍게 짐을 싸려고 해.|Travel|Advanced|Use when you want to pack less for a trip.
957|I am trying to carry less this time.|이번에는 들고 다니는 걸 줄이려고 해.|Travel|Advanced|Use when you want to reduce what you bring.
958|I am trying to bring only the essentials this time.|이번에는 꼭 필요한 것만 챙기려고 해.|Travel|Advanced|Use when you want to keep your luggage minimal.
959|I am trying to leave extra clothes behind this time.|이번에는 여분의 옷은 안 가져가려고 해.|Travel|Advanced|Use when you want to avoid packing extra clothes.
960|I am trying to keep it simple this time.|이번에는 최대한 간단하게 가려고 해.|Travel|Advanced|Use when you want to travel with fewer complications.
961|Thanks for the help.|도와줘서 고마워.|Social|Beginner|Use when you want to thank someone for helping you.
962|Thanks for the coffee.|커피 사 줘서 고마워.|Social|Beginner|Use when you want to thank someone for a treat.
963|Thanks for the update.|알려 줘서 고마워.|Social|Beginner|Use when you appreciate a status update.
964|Thanks for the ride.|태워 줘서 고마워.|Social|Beginner|Use when you want to thank someone for a ride.
965|Thanks for the invite.|초대해 줘서 고마워.|Social|Beginner|Use when you appreciate an invitation.
966|Thanks for the reminder.|알려 줘서 고마워.|Social|Beginner|Use when you appreciate a reminder.
967|I’m sorry I was late.|늦어서 미안해.|Social|Beginner|Use when you arrive late and want to apologize.
968|I’m sorry I missed your call.|네 전화를 못 받아서 미안해.|Social|Beginner|Use when you apologize for missing a call.
969|I’m sorry I forgot to reply.|답장하는 걸 깜빡해서 미안해.|Social|Beginner|Use when you apologize for forgetting to reply.
970|I’m sorry I changed plans.|계획을 바꿔서 미안해.|Social|Beginner|Use when you apologize for changing plans.
971|I’m sorry I kept you waiting.|기다리게 해서 미안해.|Social|Beginner|Use when you apologize for making someone wait.
972|I’m sorry I took so long.|너무 오래 걸려서 미안해.|Social|Beginner|Use when something took longer than expected.
973|Would you like to grab lunch together?|같이 점심 먹을래요?|Social|Beginner|Use when inviting someone to lunch.
974|Would you like to join us for coffee?|우리랑 커피 마실래요?|Social|Beginner|Use when inviting someone for coffee.
975|Would you like to come along with us?|우리랑 같이 갈래요?|Social|Beginner|Use when inviting someone to come with you.
976|Would you like to have a walk together?|같이 산책할래요?|Social|Beginner|Use when inviting someone for a walk.
977|Would you like to meet later?|나중에 만날래요?|Social|Beginner|Use when suggesting meeting later.
978|Would you like to go out for dinner?|밖에서 저녁 먹을래요?|Social|Beginner|Use when inviting someone to dinner.
979|I can’t make it to the dinner, but thank you for inviting me.|저녁 자리에는 못 가지만 초대해 줘서 고마워.|Social|Intermediate|Use when politely declining a dinner invitation.
980|I can’t make it to the party, but thank you for inviting me.|파티에는 못 가지만 초대해 줘서 고마워.|Social|Intermediate|Use when politely declining a party invitation.
981|I can’t make it to the meeting, but thank you for inviting me.|회의에는 못 가지만 초대해 줘서 고마워.|Social|Intermediate|Use when politely declining a meeting invitation.
982|I can’t make it to the game, but thank you for inviting me.|경기에는 못 가지만 초대해 줘서 고마워.|Social|Intermediate|Use when politely declining a sports outing.
983|I can’t make it to the picnic, but thank you for inviting me.|소풍에는 못 가지만 초대해 줘서 고마워.|Social|Intermediate|Use when politely declining a picnic invitation.
984|I can’t make it to the movie night, but thank you for inviting me.|영화 보러 가는 자리는 못 가지만 초대해 줘서 고마워.|Social|Intermediate|Use when politely declining a movie night invitation.
985|Could you say that again, a little slower?|조금만 더 천천히 다시 말해 주실래요?|Conversation|Beginner|Use when you want someone to repeat themselves more slowly.
986|Could you say that again, one more time?|한 번만 더 말해 주실래요?|Conversation|Beginner|Use when you need something repeated.
987|Could you say that again, in a different way?|다른 방식으로 다시 말해 주실래요?|Conversation|Intermediate|Use when the first explanation did not help.
988|Could you say that again, with an example?|예시를 들어 다시 말해 주실래요?|Conversation|Intermediate|Use when an example would make things clearer.
989|Could you say that again, more clearly?|좀 더 분명하게 다시 말해 주실래요?|Conversation|Intermediate|Use when you want a clearer explanation.
990|Could you say that again, over the phone?|전화로 다시 말해 주실래요?|Conversation|Intermediate|Use when a phone call makes things hard to hear.
991|What do you think about the plan?|그 계획에 대해 어떻게 생각해요?|Conversation|Beginner|Use when asking for someone’s opinion.
992|What do you think about the timing?|그 시기에 대해 어떻게 생각해요?|Conversation|Beginner|Use when asking for someone’s view on timing.
993|What do you think about the design?|그 디자인에 대해 어떻게 생각해요?|Conversation|Intermediate|Use when asking for feedback on a design.
994|What do you think about the option?|그 선택지에 대해 어떻게 생각해요?|Conversation|Intermediate|Use when asking for feedback on an option.
995|What do you think about the update?|그 업데이트에 대해 어떻게 생각해요?|Conversation|Intermediate|Use when asking for someone’s thoughts on an update.
996|What do you think about the approach?|그 접근 방식에 대해 어떻게 생각해요?|Conversation|Intermediate|Use when asking for feedback on an approach.
997|I see what you mean, but I need a little more time.|무슨 말인지 알겠지만, 시간이 조금 더 필요해.|Opinion|Intermediate|Use when you understand someone but are not ready to agree.
998|I see what you mean, but I’m not fully convinced.|무슨 말인지 알겠지만, 아직 완전히 납득되지는 않아.|Opinion|Advanced|Use when you partly agree but still have doubts.
999|I see what you mean, but there might be another way.|무슨 말인지 알겠지만, 다른 방법도 있을 수 있어.|Opinion|Advanced|Use when you want to suggest an alternative.
1000|I see what you mean, but the budget feels tight.|무슨 말인지 알겠지만, 예산이 빠듯하게 느껴져.|Opinion|Advanced|Use when you want to raise a budget concern.
1001|I see what you mean, but I would prefer a simpler option.|무슨 말인지 알겠지만, 더 단순한 쪽이 좋겠어.|Opinion|Advanced|Use when you want a simpler choice.
1002|I see what you mean, but I need to think about it more.|무슨 말인지 알겠지만, 좀 더 생각해 봐야겠어.|Opinion|Advanced|Use when you need more time before deciding.
1003|I prefer the simpler version because it feels clearer.|더 단순한 버전이 더 명확하게 느껴져서 좋아.|Opinion|Advanced|Use when you want the clearer of two versions.
1004|I prefer the shorter version because it feels easier.|더 짧은 버전이 더 쉬워 보여서 좋아.|Opinion|Advanced|Use when you want a more concise option.
1005|I prefer the quieter place because it feels less stressful.|더 조용한 곳이 덜 부담스러워서 좋아.|Opinion|Advanced|Use when you want a calmer environment.
1006|I prefer the earlier schedule because it feels more practical.|더 이른 일정이 더 현실적이라 좋아.|Opinion|Advanced|Use when you think an earlier time is more practical.
1007|I prefer the direct answer because it feels more helpful.|직접적인 답이 더 도움이 돼서 좋아.|Opinion|Advanced|Use when you want a straightforward answer.
1008|I prefer the flexible plan because it feels more realistic.|유연한 계획이 더 현실적이라 좋아.|Opinion|Advanced|Use when you want a plan that can adjust.
1009|It might be better to wait a little longer.|조금 더 기다리는 게 나을 수도 있어.|Opinion|Intermediate|Use when you think waiting may be wiser.
1010|It might be better to check one more source.|한 군데를 더 확인하는 게 나을 수도 있어.|Opinion|Intermediate|Use when you want to verify information once more.
1011|It might be better to start with a small step.|작은 단계부터 시작하는 게 나을 수도 있어.|Opinion|Intermediate|Use when you think a smaller start makes sense.
1012|It might be better to talk to the team first.|먼저 팀과 이야기하는 게 나을 수도 있어.|Opinion|Intermediate|Use when you want to consult others before deciding.
1013|It might be better to compare the options first.|먼저 선택지를 비교해 보는 게 나을 수도 있어.|Opinion|Intermediate|Use when comparing choices seems wise.
1014|It might be better to ask for feedback first.|먼저 피드백을 받아보는 게 나을 수도 있어.|Opinion|Intermediate|Use when you want input before acting.
1015|I’m not sure this is the best choice.|이게 최선의 선택인지는 잘 모르겠어.|Opinion|Beginner|Use when you have doubts about a decision.
1016|I’m not sure the timing is right.|지금 시기가 맞는지는 잘 모르겠어.|Opinion|Beginner|Use when you doubt the timing.
1017|I’m not sure we need a bigger change.|우리가 더 큰 변화가 필요한지는 잘 모르겠어.|Opinion|Intermediate|Use when you question whether major change is needed.
1018|I’m not sure this will solve the issue.|이게 문제를 해결해 줄지는 잘 모르겠어.|Opinion|Intermediate|Use when you doubt a solution will work.
1019|I’m not sure the plan is ready.|계획이 준비됐는지는 잘 모르겠어.|Opinion|Intermediate|Use when you are uncertain about readiness.
1020|I’m not sure it will be enough.|그걸로 충분할지는 잘 모르겠어.|Opinion|Intermediate|Use when you are uncertain about sufficiency.
